YEAR,TIPO_SUBVENCION,CODIGO,NOMBRE_INICIATIVA,PROVINCIA,COMUNA,RUT_INSTITUCION,NOMBRE_INSTITUCION,ID,CAJA,UBICACION,DOC_PRESENTE,OBSERVACION,PDF_PATH
2023,SEGURIDAD,2301SP0101,ALARMAS COMUNITARIAS: COBQUECURA URBANO ESTÁ PROTEGIDO,ITATA,COBQUECURA,65.037.867-9,JUNTA DE VECINOS COBQUECURA URBANO,704,24,,,,
2023,SEGURIDAD,2301SP0106,"VECINOS DEL APR NINQUIHUE, PROTEGIDOS ANTE LAS CATÁSTROFES",PUNILLA,SAN CARLOS,71.724.400-1,COMITÉ DE AGUA POTABLE RURAL NINQUIHUE,705,24,,,,
2023,SEGURIDAD,2301SP0112,ILUMINACIÓN PARA UN MONTELEÓN MÁS SEGURO,PUNILLA,SAN NICOLÁS,65.043.246-0,JUNTA DE VECINOS MONTELEÓN SUR,706,24,,,,
2023,SEGURIDAD,2301SP0114,COIHUECO TE PROTEGE SISTEMA DE TELEVIGILANCIA EN JJVV TANILVORO NORTE,PUNILLA,COIHUECO,75.214.900-3,JUNTA DE VECINOS TANILVORO NORTE,707,24,,,,
2023,SEGURIDAD,2301SP0116,"COIHUECO TE PROTEGE, SISTEMA DE TELEVIGILANCIA EN JJVV BUREO BAJO",PUNILLA,COIHUECO,65.231.090-7,JUNTA DE VECINOS BUREO BAJO,708,24,,,,
2023,SEGURIDAD,2301SP0117,COIHUECO TE PROTEGE SISTEMA DE TELEVIGILANCIA EN JJVV LA VIÑITA,PUNILLA,COIHUECO,65.304.840-8,JUNTA DE VECINOS LA VIÑITA,709,24,,,,
2023,SEGURIDAD,2301SP0120,COIHUECTO TE PROTEGE SISTEMA DE TELEVIGILANCIA EN JJVV LA DEHESA,PUNILLA,COIHUECO,65.058.337-k,JUNTA DE VECINOS LA DEHESA,710,24,,,,
2023,SEGURIDAD,2301SP0121,PREVENIR DELITOS E ILUMINAR NUESTRO SECTOR,ITATA,COELEMU,65.172.560-7,JUNTA DE VECINOS HUARO,711,24,,,,
2023,SEGURIDAD,2301SP0123,"COIHUECO TE PROTEGE , SISTEMA DE TELEVIGILANCIA EN JJVV ROBLERÍA",PUNILLA,COIHUECO,65.319.980-5,JUNTA DE VECINOS ROBLERÍA,712,24,,,,
2023,SEGURIDAD,2301SP0124,TODOS EN COMUNIDAD CUIDAMOS EL AGUA,ITATA,COBQUECURA,74.176.900-K,JUNTA DE VECINOS QUILE,713,24,,,,
2023,SEGURIDAD,2301SP0125,COIHUECO TE PROTEGE SISTEMA DE TELEVIGILANCIA EN JJVV MAITÉN CHICO,PUNILLA,COIHUECO,65.204.460-3,JUNTA DE VECINOS MAITEN CHICO,714,24,,,,
2023,SEGURIDAD,2301SP0130,ENFRENTANDO EMERGENCIAS,ITATA,COELEMU,74.042.900-0,COMITE DE ADELANTO CALABOZO,715,24,,,,
2023,SEGURIDAD,2301SP0135,COIHUECO TE PROTEGE PREVENCION DE EMERGENCIAS EN JJVV NAHUELTORO INTERIOR,PUNILLA,COIHUECO,65.113.035-2,JUNTA DE VECINOS NAHUELTORO INTERIOR,716,24,,,,
2023,SEGURIDAD,2301SP0136,SEGUNDA ETAPA CAMARA DE VIGILANCIA VILLA LOS ANDES,DIGUILLÍN,CHILLÁN,65.244.980-8,JUNTA DE VECINOS VILLA LOS ANDES,717,24,,,,
2023,SEGURIDAD,2301SP0138,ENTREGADO AGUA DE CALIDAD Y DE MANERA CONTINUA A LOS VECINOS DE LAS TOSCAS,ITATA,COBQUECURA,65.187.892-6,COMITE DE AGUA POTABLE RURAL LAS TOSCAS,718,24,,,,
2023,SEGURIDAD,2301SP0144,INSTALACIÓN DE ALARMAS COMUNITARIAS PARA EL SECTOR LA CANCHA,ITATA,PORTEZUELO,65.182.300-5,JUNTA DE VECINOS LA CANCHA,719,24,,,,
2023,SEGURIDAD,2301SP0145,VOLCANES MÁS SEGURO,DIGUILLÍN,CHILLÁN,65.381.130-6,JUNTA DE VECINOS LOS VOLCANES 8,720,24,,,,
2023,SEGURIDAD,2301SP0147,TELEVIGILANCIA PARA LOS VECIN@S DE CONFLUENCIA,DIGUILLÍN,CHILLÁN,75.748.200-2,JUNTA DE VECINOS CONFLUENCIA,721,25,,,,
2023,SEGURIDAD,2301SP0148,EN EL BARRIO PEDRO AGUIRRE CERDA CUIDAMOS NUESTRAS CASAS,PUNILLA,SAN CARLOS,73.526.800-7,JUNTA DE VECINOS PEDRO AGUIRRE CERDA,722,25,,,,
2023,SEGURIDAD,2301SP0150,JUNTA DE VECINOS EL ALAMO PROTEGIDOS CON CAMARA DE SEGURIDAD,PUNILLA,SAN CARLOS,65.017.725-8,JUNTA DE VECINOS EL ALAMO,723,25,,,,
2023,SEGURIDAD,2301SP0152,LOS COPIHUES MAS SEGUROS,PUNILLA,SAN CARLOS,72.928.100-K,JUNTA DE VECINOS LOS COPIHUES,724,25,,,,
2023,SEGURIDAD,2301SP0155,PROTECCIÓN HACIA NUESTROS VECINOS,DIGUILLÍN,CHILLÁN,75.992.000-7,JUNTA DE VECINOS N°12 VILLA GALILEA - CHILLÁN,725,25,,,,
2023,SEGURIDAD,2301SP0158,CONTROL DE INCENDIO EN LA UNIÓN NINQUIHUE,PUNILLA,SAN CARLOS,72.575.900-2,JUNTA DE VECINOS LA UNIÓN DEL SUR,726,25,,,,
2023,SEGURIDAD,2301SP0160,PREPARANDO LA COMUNIDAD SIN INCENDIOS,ITATA,COELEMU,65.179.735-7,COMITÉ DE EMERGENCIA Y SOCIAL DE RANGUELMO,727,25,,,,
2023,SEGURIDAD,2301SP0166,SEGURIDAD PARA NUESTRO BARRIO,DIGUILLÍN,CHILLÁN,75.980.940-8,JUNTA DE VECINOS PARQUE RESIDENCIAL EMMANUEL,728,25,,,,
2023,SEGURIDAD,2301SP0167,REPUERACIÓN PARTICIPATIVA DE ESPACIOS PUBLICOS PARA HERNAN BRAÑAS,ITATA,TREGUACO,74.906.700-4,JUNTA DE VECINOS HERNAN BRAÑAS,729,25,,,,
2023,SEGURIDAD,2301SP0168,DISUADIENDO LOS DELITOS EN NUESTRA COMUNIDAD,ITATA,PORTEZUELO,65.201.858-0,COMITE DE ADELANTO Y DESARROLLO LOS ALTOS AMANECER DE PORTEZUELO,730,25,,,,
2023,SEGURIDAD,2301SP0173,SEGURIDAD Y APOYO ENTRE VECINOS VILLA LOS COPIHUES,ITATA,TREGUACO,65.006.581-6,JUNTA DE VECINOS VILLA LOS COPIHUES,731,25,,,,
2023,SEGURIDAD,2301SP0174,PROTECCIÓN Y VIGILANCIA A LOS VECINOS,DIGUILLÍN,CHILLÁN,65.436.070-7,JUNTA DE VECINOS VILLA DOÑA FRANCISCA III,732,25,,,,
2023,SEGURIDAD,2301SP0177,DON MARTIN + SEGURO,DIGUILLÍN,CHILLÁN,65.126.275-5,JUNTA DE VECINOS VILLA DON MARTIN,733,25,,,,
2023,SEGURIDAD,2301SP0178,POR UN BARRIO MAS SEGURO,DIGUILLÍN,CHILLÁN,65.462.990-0,JUNTA DE VECINOS ORIENTE U.V. Nº 9,734,25,,,,
2023,SEGURIDAD,2301SP0181,SEGURIDAD VILLA GONZALO ROJAS,DIGUILLÍN,CHILLÁN,65.058.313-2,COMITÉ DE ADELANTO Y DESARROLLO VILLA GONZALO ROJAS,735,25,,,,
2023,SEGURIDAD,2301SP0182,PINIHUE CON MAS SEGURIDAD,ITATA,COELEMU,65.738.450-k,JUNTA DE VECINOS PINIHUE,736,25,,,,
2023,SEGURIDAD,2301SP0183,CÁMARAS DE SEGURIDAD PARA APR HUENUTIL CENTRO,PUNILLA,ÑIQUEN,65.498.270-8,COMITÉ AGUA POTABLE RURAL HUENUTIL CENTRO,737,25,,,,
2023,SEGURIDAD,2301SP0185,EN LA DOMINGO ORTIZ LA SEGURIDAD METE RUIDO,ITATA,COELEMU,73.476.300-4,JUNTA DE VECINOS DOMINGO ORTIZ DE ROZAS,738,25,,,,
2023,SEGURIDAD,2301SP0187,“MEJORANDO LA SEGURIDAD DEL SECTOR”,DIGUILLÍN,CHILLÁN,71.150.700-0,JUNTA DE VECINOS Nº 16 SUR PONIENTE “EL TEJAR”,739,25,,,,
2023,SEGURIDAD,2301SP0192,“SEGURIDAD VECINAL EN LA VIRGEN DEL CAMINO”,PUNILLA,SAN CARLOS,65.164.312-0,JUNTA DE VECINOS VIRGEN DEL CAMINO,740,25,,,,
2023,SEGURIDAD,2301SP0193,ALARMAS COMUNITARIAS PARA HUENUTIL CENTRO,PUNILLA,ÑIQUÉN,72.811.300-6,JUNTA DE VECINOS HUENUTIL CENTRO,741,25,,,,
2023,SEGURIDAD,2301SP0196,VALLE VERDE COMBATIENDO EL FUEGO,DIGUILLÍN,QUILLÓN,65.110.546-3,JUNTA DE VECINOS VALLE VERDE,742,25,,,,
2023,SEGURIDAD,2301SP0198,AGUA PARA EMERGENCIAS,ITATA,COELEMU,65.189.601-0,COMITE DE AGUA RURAL LOS ACACIOS DE LA CRUZADA,743,25,,,,
2023,SEGURIDAD,2301SP0200,VIGILANDO NUESTRA VILLA,DIGUILLÍN,CHILLÁN,65.253.700-6,JUNTA DE VECINOS VILLA QUILMO Nº12,744,25,,,,
2023,SEGURIDAD,2301SP0202,DUERMO TRANQUILO JUNTO A MI ALARMA VALLE TEMPLADO YUNGAY,DIGUILLÍN,YUNGAY,65.894.870-9,JUNTA DE VECINOS VALLE TEMPLADO,745,25,,,,
2023,SEGURIDAD,2301SP0204,JUNTOS EVITAMOS LA DELINCUENCIA,DIGUILLÍN,CHILLÁN,65.228.610-0,JUNTA DE VECINOS JARDINES DE ÑUBLE,746,25,,,,
2023,SEGURIDAD,2301SP0215,SEGURIDAD EN MIS CALLES,DIGUILLÍN,CHILLÁN,65.219.534-2,COMITÉ DE ADELANTO Y DESARROLLO SANTA MARÍA LOZIER,747,25,,,,
2023,SEGURIDAD,2301SP0219,MI BARRIO MÁS SEGURO,DIGUILLÍN,CHILLÁN,65.483.920-4,COMITÉ DE ADELANTO Y DESARROLLO VILLA LAS DALIAS DE CHILLÁN,748,25,,,,
2023,SEGURIDAD,2301SP0222,EN CUARTOS VERDES – PILICURA CUIDAMOS JUNTOS EL AGUA,ITATA,COBQUECURA,65.707.880-8,COMITÉ DE AGUA POTABLE RURAL CUARTOS VERDES PILICURA,749,25,,,,
2023,SEGURIDAD,2301SP0224,POR UNA VILLA LATINOAMERICANA MÁS SEGURA,ITATA,QUIRIHUE,65.095.459-9,JUNTA DE VECINOS VILLA LATINOAMERICANA,750,25,,,,
2023,SEGURIDAD,2301SP0226,EN LA HORCA JUNTOS DERROTAMOS LA DELICUENCIA.,ITATA,QUIRIHUE,65.185.486-5,JUNTA DE VECINOS LA HORCA,751,26,,,,
2023,SEGURIDAD,2301SP0229,CÁMARAS DE SEGURIDAD PARA CENTRO DE MADRES CHILE,PUNILLA,SAN CARLOS,70.532.000-4,CENTRO DE MADRES CHILE,752,26,,,,
2023,SEGURIDAD,2301SP0232,"""PARCELAS MONTERRICO MÁS SEGUROS""",DIGUILLÍN,CHILLÁN,74.089.300-9,JJ.VV MONTERRICO R-15,753,26,,,,
2023,SEGURIDAD,2301SP0233,ILUMINACIÓN LED FOTOVOLTAICA PARA CHUDAL,ITATA,PORTEZUELO,71.040.400-3,JUNTA DE VECINOS DE CHUDAL,754,26,,,,
2023,SEGURIDAD,2301SP0235,UNIDOS POR NUESTRA SEGURIDAD,DIGUILLÍN,CHILLÁN,65.724.630-1,JUNTA DE VECINOS VILLA ESMERALDA,755,26,,,,
2023,SEGURIDAD,2301SP0236,CÁMARAS DE VIGILANCIA VILLA LOS CAMPOS DE DOÑA BEATRIZ,DIGUILLÍN,CHILLÁN,75.158.400-8,JUNTA DE VECINOS VILLA LOS CAMPOS DE DOÑA BEATRIZ,756,26,,,,
2023,SEGURIDAD,2301SP0238,PREVENCION Y ATENCION EN EMERGENCIAS Y DESASTRES SECTOR RURAL LOS CANELOS,DIGUILLÍN,PINTO,65.055.670-4,JUNTA DE VECINOS LOS CANELOS,757,26,,,,
2023,SEGURIDAD,2301SP0240,ADQUISICIÓN DE LUMINARIAS LED FOTOVOLTAICAS,ITATA,PORTEZUELO,65.020.207-4,COMITÉ DE AGUA POTABLE RURAL EL PROGRESO DE HUACALEMU,758,26,,,,
2023,SEGURIDAD,2301SP0242,VILLA ARTURO PRAT MÁS SEGURA,ITATA,NINHUE,65.397.860-k,JUNTA DE VECINOS VILLA ARTURO PRAT,759,26,,,,
2023,SEGURIDAD,2301SP0245,VIGILANDO Y EN ALERTA ERRADICAMOS LA DELINCUENCIA DE AQUÍ,DIGUILLÍN,CHILLÁN,65.073.506-4,COMITÉ DE ADELANTO Y DESARROLLO VILLAS LAS ACACIAS,760,26,,,,
2023,SEGURIDAD,2301SP0248,FORMANDO CONCIENCIA EN LA PREVENSION DE INCENDIOS FORESTALES,DIGUILLÍN,QUILLÓN,70.219.600-0,CUERPO DE BOMBEROS DE QUILLON,761,26,,,,
2023,SEGURIDAD,2301SP0255,VILLA ROBINSON RAMIREZ UN ENTORNO MAS SEGURO,DIGUILLÍN,CHILLÁN,65.188.090-4,JJ.VV ROBINSON RAMIREZ DE LA UV Nº22,762,26,,,,
2023,SEGURIDAD,2301SP0257,CÁMARAS DE TELEVIGILANCIA EN SECTOR VOLCANES 1,DIGUILLÍN,CHILLÁN,65.062.579-K,JUNTA DE VECINOS LOS VOLCANES N°1,763,26,,,,
2023,SEGURIDAD,2301SP0258,PURALIHUE CON ENERGÍA SUSTENTABLE TODO EL AÑO.,ITATA,TREGUACO,73.386.900-3,JUNTA DE VECINOS PURALIHUE,764,26,,,,
2023,SEGURIDAD,2301SP0260,MI BARRIO CONTRA LA DELINCUENCIA,DIGUILLÍN,CHILLÁN,65.002.660-8,JUNTA DE VECINOS Nº26 VILLA LOS VOLCANES Nº6,765,26,,,,
2023,SEGURIDAD,2301SP0266,CÁMARAS DE VIGILANCIA PARA EL SECTOR DE SAN PEDRO LILAHUE,PUNILLA,SAN CARLOS,65.048.810-5,COMITÉ DE AGUA POTABLE RURAL SAN PEDRO DE LILAHUE,766,26,,,,
2023,SEGURIDAD,2301SP0267,CAMPOS DE VIGILANCIA EN EL PONIENTE,PUNILLA,SAN CARLOS,65.173.415-0,JUNTA DE VECINOS CAMPOS DEL PONIENTE,767,26,,,,
2023,SEGURIDAD,2301SP0268,INSTALACIÓN DE CÁMARAS DE VIGILANCIA EN VILLA DOÑA FRANCISCA 1 Y 2,DIGUILLÍN,CHILLÁN,65.172.060-5,"JUNTA DE VECINOS VILLA DOÑA FRANCISCA, LAS MARIPOSAS",768,26,,,,
2023,SEGURIDAD,2301SP0269,VILLA ESPAÑA: POR LA TRANQUILIDAD DE NUESTROS VECINOS,PUNILLA,SAN CARLOS,73.419.800-5,JUNTA DE VECINOS VILLA ESPAÑA,769,26,,,,
2023,SEGURIDAD,2301SP0271,VILLA PARAISO SEGURO,PUNILLA,SAN CARLOS,65.158.448-5,JUNTA DE VECINOS PARAISO,770,26,,,,
2023,SEGURIDAD,2301SP0273,PROTECCIÓN Y RESGUARDO DE LA INFRAESTRUCTURA DEL COMITÉ APR NAHUELTORO,PUNILLA,COIHUECO,74.789.400-0,COMITÉ AGUA POTABLE RURAL NAHUELTORO,771,26,,,,
2023,SEGURIDAD,2301SP0274,EN LA 20 ESTAMOS ALERTA,DIGUILLÍN,EL CARMEN,65.740.900-6,JUNTA DE VECINOS 20 AGOSTO,772,26,,,,
2023,SEGURIDAD,2301SP0276,"VIGILANTES DE LA VILLA, CAMARAS PARA NUESTRA TRANQUILIDAD",PUNILLA,SAN CARLOS,65.007.436-K,COMITÉ DE ADELANTE Y DESARROLLO LOS PRESIDENTES.,773,26,,,,
2023,SEGURIDAD,2301SP0277,ALARMAS COMUNITARIAS PARA EL CASTAÑO,PUNILLA,SAN CARLOS,65.086.834-K,COMITE DE ADELANTO CAMINO EL CASTAÑO,774,26,,,,
2023,SEGURIDAD,2301SP0278,MI BARRIO SEGURO,PUNILLA,SAN CARLOS,65.169.736-0,JUNTA DE VECINOS PEZOA VELIZ,775,26,,,,
2023,SEGURIDAD,2301SP0279,CÁMARAS DE TELEVIGILANCIA SECTOR ISLAS DEL SUR,DIGUILLÍN,CHILLÁN,65.458.290-4,JUNTA DE VECINOS PARQUES DEL SUR,776,26,,,,
2023,SEGURIDAD,2301SP0280,SEGURIDAD PARA NUESTROS VECINOS EN VILLA LOS LIBERTADORES,PUNILLA,SAN CARLOS,65.041.117-K,JUNTA DE VECINOS VILLA LOS LIBERTADORES,777,26,,,,
2023,SEGURIDAD,2301SP0281,POR UN PORTAL DEL SUR LL MÁS SEGURO,PUNILLA,SAN CARLOS,65.209.142-3,COMITÉ DE ADELANTO Y DESARROLLO VILLA PORTAL DEL SUR II,778,26,,,,
2023,SEGURIDAD,2301SP0283,CÁMARAS DE SEGURIDAD VILLA OLIMPO,DIGUILLÍN,CHILLÁN,65.003.019-2,JUNTA DE VECINOS VILLA OLIMPO,779,26,,,,
2023,SEGURIDAD,2301SP0286,VILLA SEGURA LL,PUNILLA,SAN CARLOS,65.586.700-7,JUNTA DE VECINOS VILLA EL BOSQUE,780,26,,,,
2023,SEGURIDAD,2301SP0290,PREVENCION DEFICIT HIDRICO QUILLAHUE,PUNILLA,SAN NICOLÁS,65.054.598-2,COMITE RURAL DE AGUA POTABLE AGUAS LINDAS DE QUILLAHUE,781,27,,,,
2023,SEGURIDAD,2301SP0292,"COMUNICÁNDONOS POR TU SEGURIDAD, A TRAVÉS DE UN SISTEMA DE RADIOCOMUNICACIÓN UNIÓN COMUNAL RURAL SUR, QUILLÓN.",DIGUILLÍN,QUILLÓN,65.168.709-8,UNIÓN COMUNAL DE JUNTAS DE VECINOS RURAL – SECTOR SUR,782,27,,,,
2023,SEGURIDAD,2301SP0296,EN LA LEONA NOS PREPARAMOS EN CASO DE EMERGENCIA,ITATA,COBQUECURA,72.519.200-2,JUNTA DE VECINOS LA LEONA,783,27,,,,
2023,SEGURIDAD,2301SP0306,CÁMARAS DE SEGURIDAD PARA VIVIR MÁS TRANQUILOS EN COMUNIDAD,DIGUILLÍN,CHILLÁN,73.987.400-9,JUNTA DE VECINOS LUIS CRUZ MARTÍNEZ B,784,27,,,,
2023,SEGURIDAD,2301SP0308,"POR LA SEGURIDAD TUYA, MÍA, Y LA DE TODOS, CÁMARAS PARA NUESTRA VILLA",DIGUILLÍN,CHILLÁN,65.252.490-7,JUNTA DE VECINOS VILLA PADRE HURTADO CHILLÁN,785,27,,,,
2023,SEGURIDAD,2301SP0311,SEGURIDAD PARA NUESTRA VILLA,DIGUILLÍN,CHILLÁN,65.021.115-4,JUNTA DE VECINOS VILLA PARAÍSO UVN 18,786,27,,,,
2023,SEGURIDAD,2301SP0315,"YO PROTEJO MI BARRIO ANTE LA DELINCUENCIA ANTI PORTONAZOS TE CUIDO, ME CUIDO NOS CUIDAMOS JUNTOS POR LA PREVENCIÓN",DIGUILLÍN,CHILLÁN,65.615.460-8,JJVV LAS CRISÁLIDAS N° 12,787,27,,,,
2023,SEGURIDAD,2301SP0319,AYÚDENOS A AYUDAR,DIGUILLÍN,YUNGAY,65.517.910-0,SEGUNDA COMPAÑÍA DE BOMBEROS DE YUNGAY,788,27,,,,
2023,SEGURIDAD,2301SP0320,PEDREGAL MAS SEGURO JUNTO A SUS VECINOS,DIGUILLÍN,YUNGAY,73.982.300-5,JUNTA DE VECINOS PEDREGAL,789,27,,,,
2023,SEGURIDAD,2301SP0323,"""VECINOS PROTEGIDOS DE L0S DELINCUENTES CON ALARMAS COMUNITARIAS""",DIGUILLÍN,QUILLÓN,65.052.972-3,"JUNTA DE VECINOS ""PORTEÑA ALESSANDRI""",790,27,,,,
2023,SEGURIDAD,2301SP0324,IMPLEMENTANDO ALARMAS COMUNITARIAS,DIGUILLÍN,CHILLÁN,65.025.570-4,JUNTA DE VECINOS VILLA SAN VICENTE - ALBORADA,791,27,,,,
2023,SEGURIDAD,2301SP0339,"""COMITE PRO ADELANTO MAS SEGURO""",DIGUILLÍN,QUILLÓN,74.036.000-0,COMITE PRO ADELANTO QUILLÓN,792,27,,,,
2023,SEGURIDAD,2301SP0349,"SIN EXTINTORES, LOS RIESGOS DE INCECDIO SON MAYORES",PUNILLA,SAN FABIÁN,65.180.198-2,COMITE DE ADEALNTO LA MORTANDAD,793,27,,,,
2023,SEGURIDAD,2301SP0360,SEGURIDAD VECINAL VILLA PRAT,PUNILLA,SAN CARLOS,65.030.924-3,JUNTA DE VECINOS VILLA PRAT,794,27,,,,
2023,SEGURIDAD,2301SP0364,NUESTRO CAMINO SEGURO Y VIGILADO,PUNILLA,SAN CARLOS,73.479.900-9,JUNTA DE VECINOS LAS ROSAS DE CACHAPOAL,795,27,,,,
2023,SEGURIDAD,2301SP0373,BARRIO SUR SEGURO,PUNILLA,SAN CARLOS,65.208.911-9,CONSEJO VECINAL DE DESARROLLO BARRIO SUR SAN CARLOS,796,27,,,,
2023,SEGURIDAD,2301SP0378,TOQUIHUA VIGILADO,PUNILLA,SAN CARLOS,72.886.800-7,JUNTA DE VECINOS TOQUIHUA,797,27,,,,
2023,SEGURIDAD,2301SP0380,PREVENCIÓN DE INCENDIOS DOMICILIARIOS,DIGUILLÍN,EL CARMEN,72.786.800-3,JUNTA DE VECINOS RENACER DE COPIHUAL,798,27,,,,
2023,SEGURIDAD,2301SP0383,MÁS CAMARAS PARA NUESTRO BARRIO.,DIGUILLÍN,CHILLÁN,65.444.450-1,JUNTA DE VECINOS CHILLANCITO,799,27,,,,
2023,SEGURIDAD,2301SP0386,CATO MÁS SEGURA ETAPA II,DIGUILLÍN,CHILLÁN,65.323.550-K,JUNTA DE VECINOS RINCONADA DE CATO,800,27,,,,
2023,SEGURIDAD,2301SP0391,CAMINA SEGURO EN LOS ANDES,PUNILLA,SAN CARLOS,65.155.460-8,JUNTA DE VECINOS VIILA LOS ANDES,801,27,,,,
2023,SEGURIDAD,2301SP0393,"""COMITE PRO ADELANTO MAS SEGURO""",DIGUILLÍN,QUILLÓN,74.036.000-0,COMITE PRO ADELANTO QUILLÓN,802,27,,,,
2023,SEGURIDAD,2301SP0402,“CAMARAS PARA BULI ORIENTE: TU SEGURIDAD ES LA MIA”,PUNILLA,SAN CARLOS,65.922.090-3,COMITÉ AGUA POTABLE RURAL BULI ORIENTE,803,27,,,,
2023,SEGURIDAD,2301SP0407,TRABAJANDO EN COMUNIDAD CONTRA LOS INCENDIOS,DIGUILLÍN,EL CARMEN,65.435.790-0,JUNTA DE VECINOS LOS COPIHUES CHAMIZAL,804,27,,,,
2023,SEGURIDAD,2301SP0419,VILLA SAN NICOLAS MAS SEGURA,PUNILLA,SAN NICOLÁS,72.939.700-8,JUNTA DE VECINOS VILLA SAN NICOLAS,805,27,,,,
2023,SEGURIDAD,2301SP0421,PROTEGIENDO MI BARRIO,DIGUILLÍN,CHILLÁN,73.658.200-7,JUNTA DE VECINOS POBLACIÓN MARDONES,806,27,,,,
2023,SEGURIDAD,2301SP0425,SEGURIDAD VECINAL,DIGUILLÍN,CHILLÁN,75.952.840-9,JUNTA DE VECINOS N°19 R CATO QUINQUEHUA,807,27,,,,
2023,SEGURIDAD,2301SP0426,REDES HÚMEDAS PARA COMBATIR INCENDIOS EN LOS PUQUIOS,PUNILLA,SAN FABIÁN,65.112.220-1,COMITE DE AGUA POTABLE RURAL LOS PUQUIOS,808,27,,,,
2023,SEGURIDAD,2301SP0427,PREPARADOS PARA LO PEOR ESTAREMOS MEJOR,ITATA,TREGUACO,65.003.782-0,JUNTA DE VECINOS DESARROLLO Y ESFUERZO,809,27,,,,
2023,SEGURIDAD,2301SP0429,“VILLA LOS ANDES PREOCUPADOS POR SU GENTE”,DIGUILLÍN,QUILLÓN,65.105.300-5,JUNTA DE VECINOS VILLA LOS ANDES,810,27,,,,
2023,SEGURIDAD,2301SP0430,PROTECCION ADULTO MAYOR,DIGUILLÍN,CHILLÁN,74.590.800-4,JUNTA DE VECINOS N 14 SARGENTO CANDELARIA,811,28,,,,
2023,SEGURIDAD,2301SP0435,"ENTRE TODOS Y TODAS, PREVENIMOS LOS INCENDIOS FORESTALES EN ÑUBLE",DIGUILLÍN,BULNES,61.313.000-4,CORPORACIÓN NACIONAL FORESTAL - REGIÓN DE ÑUBLE,812,28,,,,
2023,SEGURIDAD,2301SP0436,"OJOS EN EL PACIFICO, NUESTRA VILLA SEGURA",PUNILLA,SAN CARLOS,65.842.010-0,JUNTA DE VECINOS VILLA PACIFICO,813,28,,,,
2023,SEGURIDAD,2301SP0437,SEGURIDAD COMPARTIDA EN VALLE HONDO,PUNILLA,SAN CARLOS,72.767.500-0,JUNTA DE VECINOS VALLE HONDO,814,28,,,,
2023,SEGURIDAD,2301SP0439,"LICEO SEGURO, COMUNIDAD SEGURA",ITATA,TREGUACO,65.180.297-0,CENTRO DE PADRES Y APODERADOS DEL LICEO POLIVALENTE REPUBLICA DEL PARAGUAY,815,28,,,,
2023,SEGURIDAD,2301SP0440,VILLA OLIMPICA SEGURA,PUNILLA,SAN CARLOS,65.050.855-6,COMITÉ DE ADELANTO Y DESARROLLO VILLA OLIMPICA,816,28,,,,
2023,SEGURIDAD,2301SP0442,“JUNTOS MEJORAMOS LA SEGURIDAD EN PABLO NERUDA”.,ITATA,QUIRIHUE,65.185.504-7,JUNTA DE VECINOS PABLO NERUDA,817,28,,,,
2023,SEGURIDAD,2301SP0443,PROMOVIENDO EL DESARROLLO RURAL EN SECTOR LICURA ALTO QUILLON,DIGUILLÍN,QUILLÓN,65.835.170-2,JUNTA DE VECINOS LIUCURA ALTO,818,28,,,,
2023,SEGURIDAD,2301SP0444,CUIDANDO A NUESTROS VECINOS Y VECINAS,DIGUILLÍN,CHILLÁN,74.043.200-1,JUNTA DE VECINOS POBLACIÓN BARTOLUCCI,819,28,,,,
2023,SEGURIDAD,2301SP0447,PROTEGIENDO NUESTRO BARRIO,DIGUILLÍN,CHILLÁN,65.148.417-0,JUNTA DE VECINOS DOÑA VIOLETA,820,28,,,,
2023,SEGURIDAD,2301SP0449,VIGILANCIA Y SEGURIDAD LOS EVANGELISTAS,DIGUILLÍN,CHILLÁN,65.059.012-0,JUNTA DE VECINOS VILLA LOS EVANGELISTAS,821,28,,,,
2023,SEGURIDAD,2301SP0455,"POR UN BARRIO SEGURO, OCUPA TU ALARMA",PUNILLA,SAN CARLOS,73.163.800-4,JUNTA DE VECINOS PABLO NERUDA,822,28,,,,
2023,SEGURIDAD,2301SP0456,PARRALITO MAS SEGURO,PUNILLA,SAN CARLOS,72.836.400-9,JUNTA DE VECINOS PARRALITO,823,28,,,,
2023,SEGURIDAD,2301SP0458,"LAS MERCEDES, PREPARADOS CONTRA EL FUEGO",DIGUILLÍN,QUILLÓN,73.548.700-0,JUNTA DE VECINOS VILLA LAS MERCEDES,824,28,,,,
2023,SEGURIDAD,2301SP0459,BOMBEROS ENTREGANDO ATENCIÓN RÁPIDA Y OPORTUNA,ITATA,RÁNQUIL,71.118.700-6,CUERPO DE BOMBEROS DE ÑIPAS,825,28,,,,
2023,SEGURIDAD,2301SP0464,JUNTOS Y PREPARADOS,ITATA,TREGUACO,75.890.000-2,JUNTA DE VECINOS BRISAS DEL LONQUÉN,826,28,,,,
2023,SEGURIDAD,2301SP0468,“PREVENCIÓN CONTRA EL FUEGO EN NUESTRA COMUNIDAD”,DIGUILLÍN,EL CARMEN,65.250.570-8,"JUNTA DE VECINOS ""UNIÓN Y PROGRESO"" DE HUEMUL",827,28,,,,
